,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Depth,Mod
3296,278,24,29,38,164,41,320,40,-164,0.03948260602788763,15,TAYAK
195,284,33,194,0,103,56,16,12,-88,0.03949479943995262,15,TAYAK
4098,280,30,20,15,133,55,332,20,-140,0.03949930724768364,15,TAYAK
639,284,32,187,11,80,54,52,16,-44,0.03951004352870608,15,TAYAK
4451,280,31,16,9,121,56,340,16,-128,0.03953335847952243,15,TAYAK
1589,295,20,154,63,31,15,74,64,4,0.039535067678314086,15,TAYAK
1315,288,32,181,24,62,46,72,26,-18,0.03955471140428764,15,TAYAK
82,284,31,15,2,109,58,6,14,-100,0.03956113630691098,15,TAYAK
1487,292,29,180,32,53,42,74,34,-14,0.039607063916868704,15,TAYAK
3701,279,29,21,20,140,52,326,24,-148,0.03970885309174338,15,TAYAK
3142,285,17,52,61,187,20,236,88,-28,0.03978551705016861,15,TAYAK
2515,282,30,13,1,106,58,194,76,-88,0.03980610400472917,15,TAYAK
3462,281,22,39,49,176,31,322,50,-172,0.03990601128270324,15,TAYAK
2071,296,26,172,47,42,29,170,88,-138,0.03998232976362672,15,TAYAK
798,287,31,187,16,74,53,60,20,-36,0.040003891754101566,15,TAYAK
3658,281,18,46,59,183,23,324,60,-176,0.04006672054295301,15,TAYAK
934,288,31,185,18,69,52,64,22,-30,0.04006713161745134,15,TAYAK
132,283,31,13,0,105,58,10,14,-94,0.04008027845112969,15,TAYAK
3530,276,28,19,21,141,53,324,26,-148,0.040125806288684424,15,TAYAK
3718,278,26,20,23,146,53,326,28,-148,0.04022705764433494,15,TAYAK
124,283,33,13,0,105,56,10,12,-94,0.040249775244101615,15,TAYAK
1677,294,27,178,39,48,38,76,40,-10,0.040262261022815896,15,TAYAK
3562,279,25,25,30,157,48,324,34,-156,0.04031087419438935,15,TAYAK
3039,282,22,40,49,177,31,228,84,-40,0.04033100255213694,15,TAYAK
924,290,31,189,16,76,53,64,20,-34,0.04034110266723545,15,TAYAK
1189,289,33,185,20,70,49,70,22,-24,0.040353408854717526,15,TAYAK
2554,279,30,14,7,116,58,196,76,-82,0.04047050903075379,15,TAYAK
333,284,33,192,3,97,56,28,12,-74,0.04047355619042292,15,TAYAK
2343,285,33,186,13,77,52,184,80,-104,0.04066416807672999,15,TAYAK
4190,278,31,16,12,125,56,334,18,-134,0.04075911993592526,15,TAYAK
3430,280,24,33,40,168,39,322,42,-166,0.040837868845276175,15,TAYAK
833,287,18,64,65,192,15,60,88,24,0.040919913562915494,15,TAYAK
2448,288,32,192,9,87,55,190,78,-100,0.04093419013912152,15,TAYAK
2779,279,28,24,25,148,50,210,78,-64,0.04094128221324883,15,TAYAK
898,288,16,72,69,194,11,62,86,20,0.041042050058124446,15,TAYAK
218,284,33,194,0,102,56,18,12,-86,0.04104630470989298,15,TAYAK
1576,293,24,152,59,31,16,74,60,6,0.04115470020254775,15,TAYAK
2061,292,28,173,41,44,34,170,86,-132,0.04123873357820828,15,TAYAK
2944,281,23,33,41,170,39,222,80,-48,0.04130029044469433,15,TAYAK
2176,291,29,180,31,54,43,176,82,-122,0.041376935648629265,15,TAYAK
1329,290,30,182,28,58,46,72,30,-18,0.04148152428176608,15,TAYAK
1700,294,25,174,45,42,32,76,46,-6,0.041514820943761,15,TAYAK
577,284,33,188,8,85,54,48,14,-50,0.04153331354764144,15,TAYAK
1272,292,19,122,70,23,3,70,74,12,0.04153453183258784,15,TAYAK
3824,283,16,51,63,187,19,326,64,-178,0.04159856371940475,15,TAYAK
4735,279,31,13,5,112,57,350,14,-114,0.04162262109911347,15,TAYAK
3988,278,30,18,15,131,55,330,20,-140,0.041624926260808305,15,TAYAK
1457,290,32,183,24,64,46,74,26,-18,0.041631689955342714,15,TAYAK
2385,287,33,188,13,79,52,186,80,-104,0.04165083846997622,15,TAYAK
4452,279,31,14,9,119,56,340,16,-126,0.04168991780022995,15,TAYAK
2486,287,32,193,5,94,56,192,78,-96,0.04169549449387315,15,TAYAK
2893,279,25,30,37,163,42,218,80,-52,0.04172845704569975,15,TAYAK
3425,278,22,26,37,164,44,322,40,-160,0.04173670965327896,15,TAYAK
2528,282,32,13,1,106,56,194,78,-88,0.04192834097531934,15,TAYAK
856,289,31,189,16,76,53,62,20,-36,0.041937353869408646,15,TAYAK
2780,277,27,23,27,150,49,210,78,-62,0.041949562213941104,15,TAYAK
3627,281,19,38,50,178,32,324,52,-170,0.042123343414447664,15,TAYAK
4408,293,21,132,67,26,6,338,80,160,0.04221030811424019,15,TAYAK
1420,294,19,139,68,27,8,72,70,8,0.04229866949603369,15,TAYAK
3391,279,27,26,29,154,47,322,32,-158,0.04238802326582261,15,TAYAK
1679,292,29,173,39,46,36,76,40,-6,0.042396730682307954,15,TAYAK
99,283,33,13,1,105,56,8,12,-96,0.04244716622426654,15,TAYAK
696,285,33,187,12,80,53,56,16,-40,0.042458509730482374,15,TAYAK
459,283,32,188,6,88,56,38,14,-60,0.04249230600887613,15,TAYAK
523,287,32,192,7,91,56,44,14,-58,0.042496323692505354,15,TAYAK
4701,281,32,15,6,115,56,348,14,-118,0.042588374774060085,15,TAYAK
4420,293,18,134,70,25,6,338,82,162,0.04263641083154666,15,TAYAK
2590,278,30,15,11,123,57,198,76,-78,0.042639131572657404,15,TAYAK
125,281,33,11,0,102,56,10,12,-92,0.04268394442087116,15,TAYAK
1868,296,25,171,49,41,28,78,50,-2,0.042863351765428236,15,TAYAK
3070,282,21,44,53,180,27,230,86,-36,0.042916413224251514,15,TAYAK
156,283,31,13,0,104,58,12,14,-92,0.04300003288689598,15,TAYAK
366,283,31,190,4,92,57,30,14,-70,0.04308673438259434,15,TAYAK
2254,289,30,184,23,63,49,180,80,-114,0.04317605332818082,15,TAYAK
3800,284,19,48,57,185,24,326,58,-176,0.043197088442023086,15,TAYAK
1306,289,33,183,22,66,48,72,24,-20,0.043311429940455295,15,TAYAK
242,284,33,194,1,102,56,20,12,-84,0.04335180654153086,15,TAYAK
2832,280,26,27,29,156,48,214,78,-60,0.04336251217478242,15,TAYAK
1095,287,33,183,20,68,49,68,22,-24,0.04356085643292495,15,TAYAK
2373,284,32,188,9,83,55,186,78,-100,0.043570399938719015,15,TAYAK
961,288,18,95,71,196,3,64,80,16,0.04357399006747848,15,TAYAK
1715,295,24,172,49,40,29,76,50,-4,0.043618872383648984,15,TAYAK
557,286,31,191,9,86,56,46,16,-54,0.04365391588022436,15,TAYAK
1741,294,25,158,55,34,20,76,56,4,0.043658861030579144,15,TAYAK
3274,276,25,24,31,155,47,320,34,-158,0.04374001736598883,15,TAYAK
1271,292,18,127,71,24,4,70,74,10,0.04377114772352736,15,TAYAK
2770,277,25,22,29,153,49,210,76,-60,0.043900176868506766,15,TAYAK
3143,284,16,51,63,188,19,236,88,-26,0.04392549186018441,15,TAYAK
4789,283,31,17,5,116,57,354,14,-114,0.04402286631673189,15,TAYAK
3384,278,27,24,27,151,49,322,30,-156,0.044040919699607856,15,TAYAK
3831,284,19,60,63,188,16,326,64,178,0.0440578566678523,15,TAYAK
3806,285,20,55,59,186,20,326,60,-180,0.044099415038023074,15,TAYAK
3071,281,20,44,55,180,26,230,86,-34,0.0441180240802831,15,TAYAK
4105,281,29,21,17,138,54,332,22,-142,0.044123568577177086,15,TAYAK
3386,276,26,20,26,148,51,322,30,-152,0.04421463653252147,15,TAYAK
1860,296,25,173,47,43,30,78,48,-4,0.04430923804847117,15,TAYAK
4815,284,31,17,5,115,57,356,14,-112,0.04431619264212861,15,TAYAK
2516,280,30,13,3,109,58,194,76,-86,0.044337270706321104,15,TAYAK
3716,280,27,24,24,149,51,326,28,-152,0.0443587457166227,15,TAYAK
2452,281,32,190,1,97,56,190,78,-92,0.04439861705137042,15,TAYAK
1815,293,30,177,35,52,39,78,36,-8,0.04444905761053295,15,TAYAK
734,287,33,189,12,82,53,58,16,-40,0.044462334143339166,15,TAYAK
3817,283,16,47,61,186,22,326,62,-176,0.04454820878900748,15,TAYAK
2972,279,20,33,47,174,36,224,80,-42,0.04455744877318184,15,TAYAK
2175,292,28,181,33,53,42,176,82,-124,0.04475504858838399,15,TAYAK
2684,276,27,18,21,140,53,204,76,-68,0.044755195253870325,15,TAYAK
1205,288,31,182,24,62,47,70,26,-20,0.04476995475574871,15,TAYAK
357,284,33,192,3,96,56,30,12,-72,0.04480445838789918,15,TAYAK
2738,280,27,22,21,144,53,208,76,-68,0.04482146969249375,15,TAYAK
295,284,31,192,2,97,58,24,14,-78,0.04483328923693168,15,TAYAK
3378,276,27,20,24,145,51,322,28,-152,0.0448725601558405,15,TAYAK
3313,277,21,28,41,167,40,320,44,-164,0.04492146523112851,15,TAYAK
1262,292,18,135,70,24,7,70,72,8,0.04494753577682521,15,TAYAK
2894,278,24,29,39,165,41,218,80,-50,0.04499713104467264,15,TAYAK
1010,286,32,183,19,68,50,66,22,-26,0.04502757563294547,15,TAYAK
2384,289,33,188,15,77,52,186,80,-106,0.04503276678919638,15,TAYAK
1638,293,30,184,28,60,45,76,30,-16,0.045033238121843434,15,TAYAK
558,285,31,189,9,84,56,46,16,-52,0.04503354587377343,15,TAYAK
933,289,31,187,18,71,52,64,22,-32,0.045059164736969755,15,TAYAK
1731,295,23,169,53,37,25,76,54,-2,0.0452264382013339,15,TAYAK
1726,293,27,162,51,36,24,76,52,2,0.04525090260243113,15,TAYAK
107,284,31,15,1,108,58,8,14,-98,0.04536048037367468,15,TAYAK
1195,291,31,188,21,69,50,70,24,-26,0.04540504126254149,15,TAYAK
4252,290,16,109,73,200,0,334,78,168,0.045491856487390965,15,TAYAK
3648,283,20,50,57,183,23,324,58,-178,0.045514546645998646,15,TAYAK
180,284,31,13,0,104,58,14,14,-90,0.045515235579710364,15,TAYAK
2514,284,30,13,0,104,58,194,76,-90,0.045515235579710364,15,TAYAK
1257,291,22,128,66,24,5,70,70,12,0.04554630647169214,15,TAYAK
694,288,32,191,11,84,54,56,16,-44,0.04554753944405998,15,TAYAK
1421,293,20,134,67,26,7,72,70,10,0.04557910855246145,15,TAYAK
74,282,33,13,1,106,56,6,12,-98,0.04558436929346166,15,TAYAK
673,287,31,189,12,80,55,54,18,-44,0.04564316574664901,15,TAYAK
311,282,33,190,3,95,56,26,12,-74,0.04570737680949196,15,TAYAK
1821,295,28,180,37,52,39,78,38,-10,0.04574096003452685,15,TAYAK
823,286,16,70,69,192,11,60,86,20,0.045889750932223514,15,TAYAK
4205,280,28,19,16,135,56,334,22,-138,0.045900916163383404,15,TAYAK
2885,277,21,27,40,167,41,218,78,-48,0.04593031768372707,15,TAYAK
3320,277,21,30,44,169,37,320,46,-166,0.045946777053653465,15,TAYAK
1488,290,30,178,33,52,41,74,34,-12,0.045990490866397796,15,TAYAK
334,282,33,190,3,94,56,28,12,-72,0.04601193170724153,15,TAYAK
3398,280,26,28,31,158,46,322,34,-160,0.04606978739577498,15,TAYAK
3657,282,19,50,59,184,22,324,60,-178,0.046122835602580764,15,TAYAK
2768,279,26,23,25,150,51,210,76,-64,0.04612515506211614,15,TAYAK
1664,291,30,175,35,50,39,76,36,-8,0.04619403164307494,15,TAYAK
1869,295,27,167,49,40,27,78,50,0,0.04621091928477525,15,TAYAK
4762,283,32,17,6,116,57,352,14,-116,0.04622093510910358,15,TAYAK
264,285,33,194,1,101,56,22,12,-82,0.046315304129569856,15,TAYAK
289,282,33,190,2,95,56,24,12,-76,0.04632601263043117,15,TAYAK
612,284,32,187,11,80,55,50,16,-46,0.04636702611148252,15,TAYAK
2551,284,30,15,1,108,58,196,76,-88,0.04638185239459711,15,TAYAK
2741,276,25,20,27,149,50,208,76,-62,0.04638914421725146,15,TAYAK
3724,280,26,24,26,152,51,326,30,-152,0.046447084343629985,15,TAYAK
3954,286,19,73,67,192,11,328,68,174,0.046532976440658104,15,TAYAK
2253,291,30,184,25,62,48,180,80,-116,0.04655190694269137,15,TAYAK
1836,295,27,178,41,48,36,78,42,-8,0.04655886243520393,15,TAYAK
1059,290,19,94,69,198,5,66,80,18,0.04656977796861981,15,TAYAK
4328,292,18,116,71,22,1,336,78,166,0.04661482807990773,15,TAYAK
3304,278,24,31,40,166,39,320,42,-166,0.0466238449615108,15,TAYAK
2618,283,30,18,7,120,58,200,76,-82,0.04662529990628604,15,TAYAK
4837,284,31,17,4,115,57,358,14,-110,0.04669542101161081,15,TAYAK
3619,282,21,38,48,177,33,324,50,-170,0.04669830135115228,15,TAYAK
100,281,33,11,0,103,56,8,12,-94,0.04669837294879282,15,TAYAK
3282,276,24,23,33,157,46,320,36,-158,0.046781493855102954,15,TAYAK
1702,292,28,168,45,41,30,76,46,-2,0.04686972735581274,15,TAYAK
2177,290,30,180,29,56,44,176,82,-120,0.04690299244985041,15,TAYAK
2526,285,32,194,1,101,56,194,78,-92,0.046988019372015924,15,TAYAK
3437,281,23,35,42,171,37,322,44,-168,0.0469930565374817,15,TAYAK
3417,277,23,24,34,161,46,322,38,-158,0.04708837192108818,15,TAYAK
2370,289,31,189,15,76,54,186,78,-106,0.04708982160178172,15,TAYAK
4599,283,31,18,9,123,56,344,16,-126,0.04716603230602523,15,TAYAK
2190,290,32,179,29,57,43,176,84,-120,0.04731842594200746,15,TAYAK
4661,283,31,18,8,123,57,346,16,-124,0.047344098306129324,15,TAYAK
358,283,33,190,4,94,56,30,12,-70,0.04735252192578398,15,TAYAK
4377,278,30,14,10,122,57,338,18,-128,0.047378744033891126,15,TAYAK
273,283,31,192,2,98,58,22,14,-80,0.04744641038944469,15,TAYAK
1560,293,24,160,55,33,22,74,56,2,0.047447294197859965,15,TAYAK
2339,292,31,188,21,69,50,184,80,-112,0.047526219608295686,15,TAYAK
203,284,31,194,0,103,58,16,14,-88,0.047617349023965375,15,TAYAK
2058,295,25,174,47,41,31,170,86,-138,0.04762671707607099,15,TAYAK
266,281,33,190,2,96,56,22,12,-78,0.04772300194830897,15,TAYAK
4383,280,28,18,13,129,57,338,20,-132,0.04782031718591624,15,TAYAK
3064,281,17,40,57,182,26,230,84,-32,0.04783080049191386,15,TAYAK
3703,276,28,17,19,136,54,326,24,-144,0.04789540485551407,15,TAYAK
2412,289,31,190,13,80,54,188,78,-104,0.04791191850739815,15,TAYAK
2947,277,20,31,47,172,36,222,80,-42,0.04797400893166903,15,TAYAK
1823,293,30,175,37,49,37,78,38,-6,0.047989499584511895,15,TAYAK
1591,294,23,146,62,29,12,74,64,8,0.04802183126170153,15,TAYAK
4189,280,31,18,12,127,55,334,18,-136,0.04802649537460645,15,TAYAK
2710,281,28,21,17,138,55,206,76,-72,0.04803211325991132,15,TAYAK
4407,293,22,134,65,26,7,338,80,158,0.04803759659328567,15,TAYAK
1188,290,32,187,19,72,50,70,22,-26,0.04805438636797685,15,TAYAK
1159,291,18,107,71,201,1,68,78,14,0.04813415670306951,15,TAYAK
4771,283,30,17,6,118,58,352,16,-116,0.04820421481026558,15,TAYAK
1669,294,27,181,37,51,40,76,38,-12,0.04820849035004655,15,TAYAK
2255,288,31,184,21,65,50,180,80,-112,0.048226965659416345,15,TAYAK
3479,280,20,41,53,178,28,322,54,-174,0.04823396029094564,15,TAYAK
2269,288,33,183,21,66,48,180,82,-112,0.04826294132872874,15,TAYAK
2386,286,33,188,11,81,53,186,80,-102,0.04829234963605508,15,TAYAK
3319,278,22,32,44,170,36,320,46,-168,0.04833070579448912,15,TAYAK
3561,280,25,28,31,159,47,324,34,-158,0.048362243114712704,15,TAYAK
3876,277,27,17,18,136,55,328,24,-142,0.048377988511662855,15,TAYAK
792,285,33,185,14,75,52,60,18,-34,0.04849207105926423,15,TAYAK
4293,278,28,16,13,127,57,336,20,-132,0.048566218422026644,15,TAYAK
4145,289,20,96,68,198,4,332,72,168,0.04858751322126325,15,TAYAK
1807,293,31,180,33,55,40,78,34,-10,0.04865927342456694,15,TAYAK
899,288,18,71,67,194,12,62,86,22,0.04878854387484072,15,TAYAK
3306,276,22,26,39,164,42,320,42,-162,0.04880683653642509,15,TAYAK
3119,284,17,47,59,185,23,234,86,-30,0.04880983290312856,15,TAYAK
1399,292,23,144,62,27,12,72,64,8,0.048938462988211695,15,TAYAK
2861,276,22,26,38,164,42,216,78,-50,0.04895003285060503,15,TAYAK
2622,277,29,16,15,130,56,200,76,-74,0.04899670666342431,15,TAYAK
4772,281,30,15,6,116,59,352,16,-114,0.04902522642029439,15,TAYAK
438,282,32,188,6,88,56,36,14,-62,0.04904401260895249,15,TAYAK
1755,295,23,158,59,33,18,76,60,4,0.04917725089282109,15,TAYAK
342,283,31,190,4,93,58,28,14,-72,0.04930485775583961,15,TAYAK
3031,281,19,37,51,179,31,228,82,-38,0.049305271646548,15,TAYAK
226,284,31,194,0,102,58,18,14,-86,0.04932089048778788,15,TAYAK
1581,294,20,159,61,32,18,74,62,2,0.04936827478897959,15,TAYAK
3032,280,18,37,53,179,30,228,82,-36,0.04937421176355433,15,TAYAK
4285,277,30,14,11,122,57,336,18,-130,0.049379840393003284,15,TAYAK
918,287,33,187,15,76,52,64,18,-32,0.04943394993505004,15,TAYAK
1456,292,31,186,24,66,47,74,26,-20,0.049457108847241825,15,TAYAK
2564,282,32,15,3,111,56,196,78,-86,0.04946338961305716,15,TAYAK
1052,289,21,98,68,198,3,66,78,18,0.049478326824944935,15,TAYAK
2983,278,20,34,49,174,33,224,82,-40,0.04953255810891749,15,TAYAK
51,282,33,13,2,106,56,4,12,-100,0.04959670130984591,15,TAYAK
251,283,31,192,1,99,58,20,14,-82,0.04965535781833826,15,TAYAK
244,281,33,190,2,97,56,20,12,-80,0.049748561979569735,15,TAYAK
382,283,33,190,4,93,55,32,12,-68,0.04978826580512438,15,TAYAK
287,285,33,194,2,101,56,24,12,-80,0.049856500569213535,15,TAYAK
381,285,33,192,4,96,56,32,12,-70,0.04987905025782841,15,TAYAK
3989,277,30,16,14,128,55,330,20,-138,0.049911823852486346,15,TAYAK
3536,280,28,25,24,149,50,324,28,-154,0.04995183956870589,15,TAYAK
3448,278,20,29,43,170,39,322,46,-164,0.050001055296808115,15,TAYAK
999,290,32,189,16,76,52,66,20,-32,0.05009281064139417,15,TAYAK
1463,293,30,186,26,63,47,74,28,-20,0.050111504455925354,15,TAYAK
1142,290,18,125,71,22,4,68,74,10,0.0501225370454022,15,TAYAK
3822,285,20,60,61,187,18,326,62,178,0.05014808115020297,15,TAYAK
1153,291,21,108,68,200,1,68,76,16,0.050169657796274574,15,TAYAK
1100,291,30,188,21,69,51,68,24,-28,0.050262205146210194,15,TAYAK
4581,293,22,158,59,31,19,342,88,150,0.05030201041488927,15,TAYAK
2750,278,29,22,23,145,51,208,78,-66,0.05036853813674885,15,TAYAK
603,285,33,188,9,85,54,50,14,-48,0.05039986661216331,15,TAYAK
2980,281,23,36,43,171,37,224,82,-46,0.050497750350791355,15,TAYAK
548,287,32,192,7,91,55,46,14,-56,0.05051629961995281,15,TAYAK
4702,279,32,13,6,112,57,348,14,-116,0.05054921387169813,15,TAYAK
10,284,31,17,4,114,58,0,14,-108,0.05055521820342368,15,TAYAK
4507,292,21,151,63,28,15,340,86,154,0.05060687070498552,15,TAYAK
250,285,31,194,1,101,58,20,14,-84,0.05065986255124062,15,TAYAK
2224,288,32,181,23,62,47,178,82,-114,0.050694226121345914,15,TAYAK
1407,292,23,138,64,27,10,72,66,10,0.05072903171117584,15,TAYAK
1876,296,25,167,51,39,25,78,52,0,0.050780620170309314,15,TAYAK
3569,280,24,27,33,161,46,324,36,-158,0.0508096386998709,15,TAYAK
602,286,33,190,8,87,54,50,14,-50,0.050830797065839504,15,TAYAK
2102,296,26,176,45,44,32,172,86,-136,0.05085356741909045,15,TAYAK
3547,276,25,20,25,148,52,324,30,-150,0.0509250385369356,15,TAYAK
4733,283,32,17,6,117,56,350,14,-118,0.050933939092069835,15,TAYAK
2141,290,31,177,31,53,42,174,84,-122,0.05108187421622988,15,TAYAK
2302,285,33,184,15,73,52,182,80,-106,0.05110155863603376,15,TAYAK
2799,277,24,23,30,156,48,212,76,-58,0.05113998578429466,15,TAYAK
1597,295,20,149,65,30,12,74,66,6,0.05114063609345012,15,TAYAK
674,285,31,187,13,77,54,54,18,-42,0.051157763885374484,15,TAYAK
1847,293,29,170,43,44,31,78,44,-2,0.05118936164366726,15,TAYAK
75,281,33,11,1,103,56,6,12,-96,0.05119194005337336,15,TAYAK
4232,291,19,101,70,200,3,334,74,168,0.05126168627263689,15,TAYAK
2219,294,28,183,33,55,42,178,82,-124,0.051320533293402366,15,TAYAK
4409,293,19,129,69,25,5,338,80,162,0.05135698740273347,15,TAYAK
4325,292,22,126,66,24,5,336,78,160,0.05136885498361439,15,TAYAK
3636,281,18,37,52,179,30,324,54,-170,0.05150296678289773,15,TAYAK
3799,285,20,52,57,185,23,326,58,-178,0.05151310525086309,15,TAYAK
977,289,16,81,71,196,8,64,84,18,0.05156883329099522,15,TAYAK
2971,280,21,33,45,173,37,224,80,-44,0.051606372536169565,15,TAYAK
1330,289,30,180,28,56,45,72,30,-16,0.05168615259613513,15,TAYAK
740,289,31,191,13,81,54,58,18,-42,0.05169098707778262,15,TAYAK
4707,283,30,18,8,122,57,348,16,-122,0.05174537786133694,15,TAYAK
4461,278,29,14,10,121,58,340,18,-126,0.051753020016344624,15,TAYAK
1085,289,33,187,17,74,51,68,20,-28,0.05176338509767127,15,TAYAK
4165,288,18,103,71,198,1,332,76,168,0.05177946562725736,15,TAYAK
4530,282,31,18,9,123,56,342,16,-128,0.05178834983561498,15,TAYAK
743,285,32,185,14,75,53,58,18,-36,0.051910352000615764,15,TAYAK
4065,287,19,89,69,195,5,330,72,170,0.05198711626183864,15,TAYAK
1016,289,30,186,21,67,51,66,24,-28,0.0521107840063209,15,TAYAK
3409,276,23,23,32,157,47,322,36,-156,0.052117579066497444,15,TAYAK
799,286,31,185,16,72,53,60,20,-34,0.05213155150593048,15,TAYAK
1862,294,28,167,47,41,28,78,48,0,0.05213582297740495,15,TAYAK
1692,294,26,177,43,45,35,76,44,-8,0.052205545212197835,15,TAYAK
4486,294,22,142,64,28,10,340,82,156,0.05221110323912665,15,TAYAK
1495,291,29,178,35,50,41,74,36,-12,0.052245335197387464,15,TAYAK
772,286,20,61,61,188,17,58,88,28,0.05224619425143813,15,TAYAK
220,281,33,190,1,97,56,18,12,-82,0.05226930115998445,15,TAYAK
1645,294,29,184,30,58,44,76,32,-16,0.05229004888933315,15,TAYAK
735,285,34,187,12,79,53,58,16,-38,0.052338068877878084,15,TAYAK
3406,280,26,30,33,161,44,322,36,-162,0.05234367255664405,15,TAYAK
294,285,31,194,2,100,58,24,14,-80,0.05247383233570722,15,TAYAK
2297,293,30,186,25,64,48,182,80,-116,0.05254983160435114,15,TAYAK
2074,293,30,171,41,45,33,170,88,-132,0.052597039299634246,15,TAYAK
1481,289,31,178,31,54,42,74,32,-12,0.052604320865792455,15,TAYAK
3377,278,28,23,24,147,50,322,28,-154,0.05263634384508422,15,TAYAK
4154,289,21,104,68,198,1,332,74,166,0.05264795303032498,15,TAYAK
4339,291,16,121,72,22,2,336,80,166,0.05269436436722697,15,TAYAK
3481,279,18,35,52,177,30,322,54,-170,0.05272414788778373,15,TAYAK
3555,277,25,21,27,152,50,324,32,-152,0.052740381254060394,15,TAYAK
1852,296,25,176,45,44,32,78,46,-6,0.052791313489192984,15,TAYAK
204,282,31,192,0,100,58,16,14,-86,0.05280147462605687,15,TAYAK
2092,292,27,177,39,46,37,172,84,-130,0.05283041494609907,15,TAYAK
851,285,33,185,15,74,52,62,18,-32,0.05290777661610741,15,TAYAK
4166,288,16,98,72,197,2,332,76,170,0.052969274859950496,15,TAYAK
2265,294,30,184,29,60,44,180,82,-120,0.05302453674537071,15,TAYAK
3327,277,21,32,46,171,35,320,48,-168,0.053073850969513475,15,TAYAK
317,286,31,194,2,99,58,26,14,-78,0.05311313458690596,15,TAYAK
1320,292,29,186,25,63,48,72,28,-22,0.053130263311060535,15,TAYAK
4609,280,29,16,9,123,58,344,18,-124,0.0531352156636976,15,TAYAK
2918,281,25,32,37,165,42,220,80,-52,0.053236861395062736,15,TAYAK
4382,282,29,20,13,132,56,338,20,-134,0.053322622989928514,15,TAYAK
2563,284,32,15,1,108,56,196,78,-88,0.05332460026970774,15,TAYAK
3938,286,20,67,63,190,15,328,64,176,0.05340513064261038,15,TAYAK
2778,280,29,24,23,147,51,210,78,-66,0.0534183689387165,15,TAYAK
2798,279,25,24,29,155,49,212,76,-60,0.05345846789636524,15,TAYAK
2186,295,28,180,37,51,38,176,84,-128,0.05347813033235685,15,TAYAK
3061,283,21,42,51,180,30,230,84,-38,0.053549815319713166,15,TAYAK
532,286,31,191,8,86,57,44,16,-56,0.05355329719141087,15,TAYAK
1043,289,19,110,70,19,0,66,76,14,0.0535682457628532,15,TAYAK
769,284,16,62,67,190,13,58,88,22,0.05357367112425396,15,TAYAK
3445,281,23,37,45,173,35,322,46,-170,0.05367159847117084,15,TAYAK
340,286,31,194,3,98,58,28,14,-76,0.05371880836805348,15,TAYAK
181,282,31,192,0,101,58,14,14,-88,0.05376083521101887,15,TAYAK
2475,283,30,192,1,99,58,192,76,-92,0.053827065297882844,15,TAYAK
3267,276,26,22,28,151,48,320,32,-156,0.053834081949195006,15,TAYAK
309,285,33,194,2,100,56,26,12,-78,0.05391550567414006,15,TAYAK
4608,282,29,18,10,125,58,344,18,-126,0.05391629735377328,15,TAYAK
3945,286,20,72,65,191,12,328,66,174,0.05393292801174834,15,TAYAK
4655,280,32,15,6,115,56,346,14,-120,0.05396870159179126,15,TAYAK
2749,280,29,23,21,143,52,208,78,-68,0.054071385541048456,15,TAYAK
4056,288,20,87,67,195,7,330,70,170,0.054110857647530146,15,TAYAK
3273,278,26,26,31,156,46,320,34,-160,0.05415456083067783,15,TAYAK
2136,295,26,179,41,47,36,174,84,-132,0.05421722585530662,15,TAYAK
