,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Depth,Mod
16,257,61,34,21,131,17,24,66,66,0.01844250348650397,55,Combined
240,202,38,301,10,44,49,238,12,-154,0.018560755595656005,55,Combined
192,192,43,287,5,23,46,214,6,-164,0.018561891967652448,55,Combined
361,258,69,52,18,145,8,256,40,120,0.018562775310869854,55,Combined
238,206,39,305,11,48,48,238,12,-158,0.01857834299864793,55,Combined
322,238,46,357,24,105,33,250,26,164,0.01858314329855278,55,Combined
126,213,38,318,17,68,46,140,86,-72,0.018704470415753613,55,Combined
311,230,42,344,23,94,38,248,24,174,0.018767626149013207,55,Combined
64,187,56,93,2,2,33,82,12,78,0.018786674845461992,55,Combined
290,223,40,333,21,84,41,246,22,-178,0.018793816447170063,55,Combined
37,209,75,74,10,342,10,60,36,72,0.01879977810930562,55,Combined
148,190,46,284,3,17,42,164,4,150,0.019002655941485525,55,Combined
291,232,43,344,21,92,38,246,22,172,0.019008638812975057,55,Combined
300,227,40,338,21,88,40,248,22,-180,0.019062630818666305,55,Combined
4,247,51,14,25,118,26,8,76,64,0.01906538025304024,55,Combined
364,255,71,56,17,147,5,256,42,116,0.019197101664461,55,Combined
250,205,38,305,12,50,49,240,14,-156,0.019208153990067228,55,Combined
100,190,48,282,1,12,41,118,4,106,0.01933663507192146,55,Combined
17,259,61,36,21,133,17,26,66,66,0.019528254114468017,55,Combined
174,193,45,288,3,21,44,194,4,176,0.019655733063943148,55,Combined
9,250,55,22,24,123,22,14,72,64,0.019677829695633756,55,Combined
247,210,39,311,13,56,47,240,14,-162,0.019680778395268113,55,Combined
234,200,38,299,10,42,49,236,12,-154,0.019824411544921382,55,Combined
346,262,64,40,19,136,15,252,34,126,0.019872725137195235,55,Combined
121,211,38,314,15,62,46,136,86,-74,0.01990911306543575,55,Combined
262,217,39,323,17,72,44,242,18,-172,0.020048236752081866,55,Combined
98,185,50,278,1,9,39,116,6,108,0.020112493511775756,55,Combined
200,194,42,291,7,30,46,220,8,-162,0.02014590211476269,55,Combined
99,198,40,295,7,34,48,116,86,-82,0.0201640656402516,55,Combined
336,254,56,24,23,124,23,252,30,142,0.020165742637613573,55,Combined
179,192,44,285,3,20,44,198,4,-178,0.020228376655261893,55,Combined
103,198,40,297,9,38,48,118,86,-80,0.020228522441635054,55,Combined
230,202,39,299,8,39,48,236,10,-154,0.02034198237215521,55,Combined
317,236,46,355,24,103,33,248,26,164,0.020364181958897005,55,Combined
208,199,41,295,7,34,47,226,8,-160,0.02037311306167906,55,Combined
324,251,54,17,22,119,26,250,28,146,0.020479546318896247,55,Combined
339,249,53,17,25,120,25,252,30,148,0.020508212024307988,55,Combined
254,207,37,309,15,56,48,240,16,-160,0.020521020564963414,55,Combined
349,256,61,35,21,132,17,252,34,132,0.020526964383302346,55,Combined
0,242,48,4,25,111,30,0,80,64,0.020554391380523247,55,Combined
19,258,64,41,21,137,13,30,62,66,0.020591293160640504,55,Combined
77,184,55,94,0,4,34,94,10,90,0.020681895854162587,55,Combined
383,184,55,274,0,4,34,274,80,90,0.020681895854162587,55,Combined
193,196,43,291,5,28,46,216,6,-166,0.020789460730249905,55,Combined
256,208,38,309,12,54,48,242,14,-158,0.020792259285251947,55,Combined
236,204,38,305,13,50,48,236,14,-160,0.02086495682832311,55,Combined
40,210,78,73,8,341,7,62,38,76,0.02092661795366193,55,Combined
274,213,37,317,17,66,47,244,18,-164,0.02100336765171124,55,Combined
362,259,74,59,14,150,4,256,42,112,0.021044365649841162,55,Combined
350,258,61,37,21,134,17,254,34,132,0.021069262188658643,55,Combined
31,242,77,64,12,334,0,52,46,72,0.02108348803302234,55,Combined
297,233,44,349,23,97,35,246,24,168,0.021101851349777698,55,Combined
335,248,54,17,24,119,24,250,30,146,0.02119927125177156,55,Combined
312,245,50,6,23,110,29,248,26,154,0.021266362476149256,55,Combined
146,190,47,284,3,17,42,162,4,148,0.02126773733961335,55,Combined
203,196,42,293,7,32,46,222,8,-162,0.021350351334634664,55,Combined
331,256,58,26,21,125,22,250,30,138,0.021370776249850024,55,Combined
50,188,63,87,5,354,25,72,20,74,0.02138676782245554,55,Combined
217,197,41,293,7,31,48,230,8,-154,0.02143237816796783,55,Combined
97,190,48,282,0,12,41,116,4,104,0.02149342403706047,55,Combined
119,211,39,313,13,58,47,134,86,-76,0.021521390820414724,55,Combined
57,187,58,91,3,359,31,78,14,76,0.021524251336517555,55,Combined
275,225,41,334,19,82,41,244,20,-180,0.02158599009827668,55,Combined
302,232,43,344,21,93,38,248,22,174,0.02175165072563073,55,Combined
227,204,39,303,11,46,47,234,12,-160,0.021784508284188944,55,Combined
267,214,38,317,15,64,47,244,16,-164,0.021928444269916705,55,Combined
377,198,73,78,8,346,14,264,60,100,0.021952360360822765,55,Combined
358,261,73,55,15,147,7,254,40,114,0.021970447282807178,55,Combined
296,235,45,351,23,98,35,246,24,166,0.02202374660046004,55,Combined
6,248,53,17,24,119,24,10,74,64,0.02209720038116874,55,Combined
351,257,60,35,22,132,17,254,34,134,0.022165075364784435,55,Combined
370,238,76,65,13,335,1,258,48,108,0.02219845195634066,55,Combined
298,231,44,346,23,95,36,246,24,170,0.022208586387598067,55,Combined
26,254,72,57,17,149,4,44,52,68,0.022227338679841214,55,Combined
134,221,40,327,17,75,44,148,88,-72,0.022291608050432638,55,Combined
244,203,38,303,12,48,49,238,14,-156,0.022303320801944963,55,Combined
283,227,41,335,19,84,41,246,20,-180,0.022459092642987465,55,Combined
67,186,56,93,2,2,33,84,12,80,0.022539783304845133,55,Combined
288,218,38,325,19,76,44,246,20,-170,0.022577889393823374,55,Combined
12,253,57,27,24,127,20,18,70,64,0.0226475070596631,55,Combined
318,245,49,6,23,111,30,250,26,156,0.022688736891617493,55,Combined
224,200,39,299,11,42,48,232,12,-158,0.022689175087572566,55,Combined
394,234,44,347,21,95,37,346,86,68,0.022705662897539503,55,Combined
231,206,39,305,11,48,47,236,12,-160,0.02275839291955719,55,Combined
340,260,61,34,20,132,18,252,32,132,0.022764469029284726,55,Combined
85,184,52,276,0,6,37,102,8,96,0.022809973708877454,55,Combined
10,252,56,21,22,122,23,14,72,66,0.022820074299508237,55,Combined
381,183,66,84,3,352,22,266,68,94,0.02293556949358212,55,Combined
159,192,46,286,3,19,43,178,4,162,0.02295670601289718,55,Combined
255,210,38,311,13,56,48,242,14,-160,0.0230215131870385,55,Combined
280,216,38,323,19,74,44,244,20,-170,0.02321369971468258,55,Combined
237,202,38,303,12,48,48,236,14,-158,0.023247455049175168,55,Combined
388,187,46,282,3,15,42,282,88,86,0.02328185870143681,55,Combined
398,238,47,357,23,104,32,354,82,66,0.02335170513484111,55,Combined
33,244,78,65,11,335,0,54,46,74,0.023364411265970463,55,Combined
20,262,64,40,19,136,16,30,64,68,0.02367456974510852,55,Combined
282,218,38,323,17,72,45,246,18,-168,0.023681242621133698,55,Combined
371,227,78,68,10,338,4,258,50,104,0.023742078305417066,55,Combined
301,225,40,335,21,86,41,248,22,-178,0.02376423578706579,55,Combined
102,200,40,297,7,36,48,118,86,-82,0.02381637815853571,55,Combined
93,191,48,282,0,12,41,114,4,102,0.02382805863931953,55,Combined
130,217,38,322,17,72,46,144,86,-72,0.023867795439523328,55,Combined
52,185,68,82,4,351,21,72,24,78,0.023876293606804617,55,Combined
323,237,45,355,25,104,34,250,26,166,0.02392584172378555,55,Combined
109,204,40,303,9,44,48,124,86,-80,0.023928611342359903,55,Combined
384,188,54,95,1,4,34,276,80,92,0.023945810453825284,55,Combined
215,195,40,293,9,34,48,228,10,-156,0.023950612881095956,55,Combined
63,182,62,87,2,356,27,80,18,82,0.023955026689286004,55,Combined
7,250,53,19,24,121,24,12,74,64,0.02395722286908966,55,Combined
220,199,41,295,7,33,48,232,8,-154,0.023994861500359028,55,Combined
55,183,68,83,4,351,21,74,24,80,0.023999611273750852,55,Combined
132,219,40,325,17,73,44,146,88,-72,0.024000350654383298,55,Combined
266,211,37,315,17,64,47,242,18,-164,0.024106866238654358,55,Combined
382,186,56,93,1,2,32,274,78,92,0.024130156849911943,55,Combined
139,223,39,331,19,81,43,152,88,-70,0.024137913416051274,55,Combined
305,240,47,357,22,103,33,248,24,162,0.024177432113891333,55,Combined
201,193,41,289,7,28,47,220,8,-160,0.024186436011876807,55,Combined
101,185,50,278,2,9,39,118,6,110,0.02425624240170115,55,Combined
68,188,54,95,1,4,35,86,10,80,0.02426968484858874,55,Combined
391,229,42,342,23,93,38,342,88,66,0.0244663015741434,55,Combined
389,191,46,284,1,15,42,284,88,88,0.024468908610479463,55,Combined
96,198,42,293,5,30,46,114,88,-84,0.0244867325005372,55,Combined
245,206,39,305,10,48,48,240,12,-156,0.024577015862728268,55,Combined
60,188,56,93,2,1,33,80,12,76,0.024579343656522184,55,Combined
47,190,67,84,6,352,21,70,24,74,0.024625984964052886,55,Combined
330,241,48,4,25,110,29,250,28,158,0.024647305749960137,55,Combined
80,190,50,100,0,9,38,100,6,90,0.02464882346255491,55,Combined
386,190,50,280,0,9,39,280,84,90,0.024648823462559418,55,Combined
14,257,58,28,22,127,21,20,70,66,0.02470250021386129,55,Combined
295,236,46,353,23,100,34,246,24,164,0.02473241546450776,55,Combined
56,184,62,87,3,355,27,76,18,78,0.024760105001351212,55,Combined
359,259,71,53,16,145,7,254,40,116,0.02482414546708508,55,Combined
269,211,37,313,15,60,48,244,16,-160,0.024878144585199224,55,Combined
345,251,56,24,24,125,21,252,32,142,0.02488139562556107,55,Combined
116,209,39,311,13,56,47,132,86,-76,0.02490778997542461,55,Combined
36,228,78,70,10,339,4,58,42,74,0.024945484643085703,55,Combined
83,189,50,280,0,10,39,102,6,92,0.024969559503740562,55,Combined
367,252,73,60,16,151,3,258,44,114,0.025057887258098595,55,Combined
235,206,39,307,13,52,47,236,14,-162,0.025060562533234593,55,Combined
181,192,44,285,3,20,45,200,4,-176,0.025092126144292477,55,Combined
41,197,71,79,8,347,16,64,30,72,0.02509416339946511,55,Combined
299,230,43,344,23,94,37,246,24,172,0.0251095314098672,55,Combined
372,233,75,68,13,337,3,260,50,108,0.025121210972044398,55,Combined
115,187,48,280,2,11,41,132,4,122,0.025142074127861947,55,Combined
66,188,54,95,2,4,35,84,10,78,0.025172246265010412,55,Combined
95,196,40,293,7,32,48,114,86,-82,0.02519584419328375,55,Combined
118,187,48,280,2,12,41,134,4,124,0.025240615698184393,55,Combined
257,207,38,307,12,52,49,242,14,-156,0.02526744357873081,55,Combined
73,182,56,91,0,1,33,90,12,88,0.025311326764264966,55,Combined
195,192,42,287,5,23,46,216,6,-162,0.02532805785980357,55,Combined
246,204,38,303,10,46,49,240,12,-154,0.02533597460244489,55,Combined
30,248,75,63,14,153,1,50,48,70,0.02533751541832784,55,Combined
113,187,48,280,1,11,41,130,4,120,0.025344193630775433,55,Combined
281,220,39,325,17,74,45,246,18,-170,0.02540711973198492,55,Combined
365,254,77,62,12,153,2,256,44,108,0.025409898009787834,55,Combined
150,231,73,16,13,108,8,214,38,112,0.001033613538294558,15,TAYAK
69,155,55,281,22,22,25,152,28,144,0.0011819291828010232,15,TAYAK
72,157,54,283,22,25,26,156,28,146,0.0028482591173462275,15,TAYAK
186,89,79,243,9,334,4,236,50,78,0.0029236630485366915,15,TAYAK
66,153,55,279,21,20,24,148,28,142,0.00333440990778952,15,TAYAK
77,161,53,287,23,29,26,162,28,148,0.00337821285118441,15,TAYAK
174,11,88,227,1,137,1,226,44,88,0.003503956633548223,15,TAYAK
180,65,85,234,4,324,0,230,46,84,0.00409514865433005,15,TAYAK
238,210,62,351,21,87,15,340,64,66,0.004865311422162232,15,TAYAK
159,245,80,28,7,119,5,218,40,102,0.005260855313737131,15,TAYAK
94,177,51,305,26,49,26,184,30,152,0.005388563128433513,15,TAYAK
15,250,82,33,6,123,4,28,50,82,0.006183897767344343,15,TAYAK
122,203,59,341,23,79,18,202,34,136,0.006206355641303872,15,TAYAK
8,239,78,25,9,116,6,18,52,78,0.006328720773665285,15,TAYAK
167,267,85,39,2,129,3,222,42,94,0.006608275934290867,15,TAYAK
111,193,55,326,25,67,22,196,32,144,0.006767738758510614,15,TAYAK
44,108,75,251,12,343,8,88,38,110,0.006829919735586096,15,TAYAK
97,181,52,309,25,53,25,186,30,150,0.007009982042343928,15,TAYAK
57,140,62,269,18,7,19,126,30,130,0.007070333530634407,15,TAYAK
123,201,58,339,24,78,18,202,34,138,0.007249575360464913,15,TAYAK
83,166,52,291,23,34,27,168,28,150,0.007499633315583659,15,TAYAK
41,97,76,248,11,339,6,82,40,108,0.0075161518123215195,15,TAYAK
204,150,57,277,20,16,23,270,72,68,0.007711841941292096,15,TAYAK
135,214,65,357,20,92,13,208,36,126,0.007746132580911974,15,TAYAK
47,116,72,256,13,348,11,96,36,114,0.007752649278393315,15,TAYAK
76,159,53,285,23,27,26,160,28,148,0.007842174669872115,15,TAYAK
134,216,66,359,19,94,13,208,36,124,0.007900026394478498,15,TAYAK
151,228,72,14,14,107,9,214,38,114,0.00808836556104657,15,TAYAK
106,190,54,322,26,64,22,194,32,146,0.008163027419761243,15,TAYAK
149,234,75,17,12,109,8,214,38,110,0.008417788990503355,15,TAYAK
196,121,69,259,15,352,13,250,60,72,0.008733477287391156,15,TAYAK
7,236,76,20,11,111,8,12,54,76,0.008844909987702437,15,TAYAK
58,140,61,270,19,7,20,128,30,132,0.008984514613320818,15,TAYAK
32,69,84,236,5,326,1,62,44,98,0.009622125958152867,15,TAYAK
232,201,58,338,23,77,18,328,68,64,0.009758304668798182,15,TAYAK
160,240,79,27,8,118,5,218,40,104,0.009948193706745618,15,TAYAK
112,192,54,324,26,66,22,196,32,146,0.009962517377520233,15,TAYAK
84,168,52,293,23,36,27,170,28,150,0.01001561626547434,15,TAYAK
107,188,52,320,26,63,23,194,32,148,0.010278862782281243,15,TAYAK
50,124,69,260,15,354,13,104,34,118,0.010296244728660624,15,TAYAK
81,164,52,289,23,32,27,166,28,150,0.010397924682907091,15,TAYAK
215,177,51,304,25,48,26,298,76,64,0.010594548648122915,15,TAYAK
45,107,73,252,13,344,8,90,38,112,0.010979474240586103,15,TAYAK
40,98,78,247,10,338,6,80,40,106,0.011130222790564656,15,TAYAK
1,227,72,14,14,106,9,4,56,72,0.011274849845589378,15,TAYAK
128,207,60,345,22,82,17,204,34,134,0.01135200363114466,15,TAYAK
158,250,81,30,6,120,5,218,40,100,0.01137617033644923,15,TAYAK
234,205,60,345,23,82,17,334,66,64,0.01141458671106143,15,TAYAK
26,14,88,228,1,138,0,50,46,92,0.011601624765595705,15,TAYAK
233,203,58,340,23,79,18,330,68,64,0.011627659183582537,15,TAYAK
51,123,68,260,16,354,14,106,34,120,0.011641608218180496,15,TAYAK
78,163,53,289,23,31,26,164,28,148,0.011653520021959586,15,TAYAK
21,284,86,41,1,131,2,40,48,88,0.011913253989780275,15,TAYAK
248,223,69,8,16,102,10,358,58,70,0.01202461929834959,15,TAYAK
18,263,85,38,2,128,2,36,48,86,0.01211473008179262,15,TAYAK
199,130,65,265,17,0,16,256,64,70,0.012203232508498805,15,TAYAK
48,115,71,256,14,349,11,98,36,116,0.012203527631224266,15,TAYAK
140,220,67,3,18,97,12,210,36,122,0.012321123277247667,15,TAYAK
64,151,56,277,21,17,24,144,28,140,0.012394717349231043,15,TAYAK
91,175,51,303,26,47,26,182,30,152,0.012423111674728668,15,TAYAK
168,255,84,37,4,127,3,222,42,96,0.012719121823978182,15,TAYAK
98,179,51,307,26,51,26,186,30,152,0.012758479810563684,15,TAYAK
35,85,81,241,7,331,3,70,42,102,0.012857519916977382,15,TAYAK
73,159,54,285,22,27,26,158,28,146,0.012902757835922174,15,TAYAK
93,179,52,307,25,51,25,184,30,150,0.012933297766068087,15,TAYAK
121,205,60,343,22,80,17,202,34,134,0.01312609102848119,15,TAYAK
29,69,85,233,4,323,1,58,44,96,0.01332330688823144,15,TAYAK
136,212,64,355,21,91,14,208,36,128,0.013324647714054432,15,TAYAK
34,87,82,240,6,330,3,68,42,100,0.013377363023007125,15,TAYAK
175,316,89,225,0,136,0,226,44,90,0.013465744746055884,15,TAYAK
23,315,89,45,0,136,1,46,46,90,0.013465744746055884,15,TAYAK
166,286,86,40,1,130,3,222,42,92,0.013484613865150666,15,TAYAK
133,218,67,1,18,95,12,208,36,122,0.013524775047736607,15,TAYAK
247,221,69,6,16,100,10,356,58,70,0.013547588218758753,15,TAYAK
244,217,67,1,18,95,12,350,60,68,0.013629972066382313,15,TAYAK
214,175,51,302,25,46,26,296,76,64,0.013738726696943667,15,TAYAK
183,77,82,238,7,329,2,232,48,80,0.013771581771857094,15,TAYAK
198,128,67,262,15,357,15,254,62,72,0.013851808071674824,15,TAYAK
63,151,57,277,20,16,23,142,28,138,0.013959656532575793,15,TAYAK
221,186,52,318,26,61,23,310,74,62,0.0139905993961184,15,TAYAK
141,218,66,1,19,96,13,210,36,124,0.014052631537006787,15,TAYAK
127,208,61,347,21,84,17,204,34,132,0.014083443185636018,15,TAYAK
27,31,86,229,2,139,0,52,46,94,0.014344897903192735,15,TAYAK
226,193,54,327,26,68,22,318,72,62,0.014433764979966809,15,TAYAK
85,170,52,295,23,38,27,172,28,150,0.014450059637553535,15,TAYAK
129,205,59,343,23,81,18,204,34,136,0.01448384105146687,15,TAYAK
245,219,67,3,18,97,12,352,60,68,0.0146000969144199,15,TAYAK
19,265,85,40,2,130,2,38,48,86,0.014837308946295796,15,TAYAK
210,165,52,290,23,32,27,284,76,66,0.01493406971892044,15,TAYAK
110,195,56,328,24,69,21,196,32,142,0.01496625275520968,15,TAYAK
124,200,57,337,25,76,19,202,34,140,0.015025564548877221,15,TAYAK
216,179,51,306,25,50,26,300,76,64,0.01507801480031273,15,TAYAK
139,222,68,4,17,98,12,210,36,120,0.01534554159394721,15,TAYAK
209,163,52,288,23,30,27,282,76,66,0.015363240106723094,15,TAYAK
37,86,79,243,9,334,3,74,42,104,0.015431892229021178,15,TAYAK
185,84,83,239,5,329,2,234,48,82,0.015562822414643024,15,TAYAK
5,231,74,19,12,111,7,10,54,74,0.015597586603442194,15,TAYAK
53,131,65,264,17,359,16,114,32,124,0.015681913193468067,15,TAYAK
242,216,65,356,19,91,14,346,62,68,0.015739392599339576,15,TAYAK
173,27,87,228,2,138,1,226,44,86,0.01583376243899897,15,TAYAK
100,183,52,311,25,55,25,188,30,150,0.01592807045240012,15,TAYAK
25,12,88,226,1,136,0,48,46,92,0.01600904952037823,15,TAYAK
152,225,71,12,15,105,9,214,38,116,0.016087182826648817,15,TAYAK
192,106,76,250,11,341,8,242,54,76,0.016166987100846443,15,TAYAK
52,131,66,264,16,359,16,112,32,122,0.01623669133725823,15,TAYAK
65,153,56,279,21,19,24,146,28,140,0.016272004809385652,15,TAYAK
16,260,83,33,4,124,4,30,50,84,0.01627909287809364,15,TAYAK
197,124,66,261,17,356,14,252,62,70,0.016487483781194107,15,TAYAK
203,144,59,273,20,12,21,266,70,68,0.01657315589736035,15,TAYAK
181,70,86,232,2,322,0,230,46,86,0.0165866812462268,15,TAYAK
105,191,55,324,25,65,22,194,32,144,0.01672100175487469,15,TAYAK
148,237,76,19,10,111,8,214,38,108,0.016775271032307998,15,TAYAK
231,199,57,333,24,73,20,324,70,64,0.017138330602590006,15,TAYAK
200,137,63,268,18,4,18,260,66,70,0.01716336108755953,15,TAYAK
229,197,57,331,24,71,20,322,70,64,0.017183422916227015,15,TAYAK
188,96,77,246,10,337,6,238,52,76,0.017185963529718795,15,TAYAK
33,68,82,236,6,326,1,64,44,100,0.01730189906029118,15,TAYAK
0,225,72,12,14,104,9,2,56,72,0.017329956463089893,15,TAYAK
219,182,50,311,27,55,25,304,76,62,0.017418272662301393,15,TAYAK
190,101,78,247,9,338,6,240,52,78,0.017784526179055786,15,TAYAK
14,248,82,31,6,121,4,26,50,82,0.01783347953271785,15,TAYAK
80,165,53,291,23,33,26,166,28,148,0.017988919844806505,15,TAYAK
79,162,52,287,23,30,27,164,28,150,0.018018170246099016,15,TAYAK
70,157,55,283,22,24,25,154,28,144,0.018054561357010508,15,TAYAK
191,103,74,251,12,343,7,242,54,74,0.01806659919810695,15,TAYAK
161,236,78,25,10,116,6,218,40,106,0.018137563920925075,15,TAYAK
217,180,50,309,27,53,25,302,76,62,0.018149902595225496,15,TAYAK
207,154,54,280,23,22,25,274,74,66,0.01826668379052788,15,TAYAK
163,247,80,30,7,121,5,220,40,102,0.018383029668819342,15,TAYAK
211,167,52,292,23,34,27,286,76,66,0.018416932807221936,15,TAYAK
71,155,54,281,22,23,26,154,28,146,0.018425307200944808,15,TAYAK
195,118,72,256,13,349,11,248,58,74,0.018506508583031257,15,TAYAK
99,185,53,313,25,56,25,188,30,148,0.01853769106132368,15,TAYAK
10,246,79,26,7,117,6,20,52,80,0.018616127398045877,15,TAYAK
171,269,85,41,2,131,3,224,42,94,0.018647005106787243,15,TAYAK
67,155,55,281,21,22,24,150,28,142,0.018916401289747514,15,TAYAK
9,241,78,27,9,118,6,20,52,78,0.01914391370200656,15,TAYAK
3,232,73,15,13,107,9,6,56,74,0.019267963409594413,15,TAYAK
142,216,65,359,20,94,13,210,36,126,0.019315393608765892,15,TAYAK
86,172,52,297,23,40,27,174,28,150,0.019426946320434034,15,TAYAK
240,212,64,355,21,91,13,344,62,66,0.019482571249446683,15,TAYAK
92,174,50,301,26,46,27,182,30,154,0.019524539231277567,15,TAYAK
55,132,63,266,19,2,17,120,32,128,0.019576154472101856,15,TAYAK
28,74,87,233,2,323,1,56,44,94,0.019627717780224683,15,TAYAK
241,214,64,357,21,93,13,346,62,66,0.019655971753140735,15,TAYAK
162,252,81,32,6,122,5,220,40,100,0.019823437784274048,15,TAYAK
213,173,51,300,25,44,26,294,76,64,0.019888418689022507,15,TAYAK
115,197,56,330,24,71,21,198,32,142,0.01991249069159216,15,TAYAK
68,153,55,279,22,20,25,150,28,144,0.019917600386169545,15,TAYAK
224,191,54,325,26,66,22,316,72,62,0.019940860378621427,15,TAYAK
179,62,84,235,5,325,0,230,46,82,0.019960601893130463,15,TAYAK
144,226,72,12,14,105,9,212,38,114,0.019961033355415006,15,TAYAK
96,183,53,311,25,54,25,186,30,148,0.020009832387263792,15,TAYAK
126,210,62,349,21,85,16,204,34,130,0.020261783473958732,15,TAYAK
61,142,59,272,21,10,21,134,30,136,0.020297688640991123,15,TAYAK
194,110,73,253,13,345,9,244,56,74,0.020298050348059232,15,TAYAK
113,190,52,322,26,65,23,196,32,148,0.02037175713331415,15,TAYAK
137,210,62,353,22,89,14,208,36,130,0.020446272636260806,15,TAYAK
132,220,68,2,17,96,12,208,36,120,0.020513292868535163,15,TAYAK
157,257,82,31,5,122,5,218,40,98,0.020530679856737566,15,TAYAK
30,71,85,235,4,325,1,60,44,96,0.02065641362468767,15,TAYAK
118,198,57,335,25,74,19,200,34,140,0.020790479326804213,15,TAYAK
108,187,51,318,27,61,24,194,32,150,0.020854237687273156,15,TAYAK
104,185,51,316,27,59,24,192,32,150,0.02088001317554929,15,TAYAK
62,149,58,275,19,14,23,138,28,136,0.02092934675496373,15,TAYAK
225,192,55,324,24,65,22,316,72,64,0.020936500497467238,15,TAYAK
206,152,54,278,23,20,25,272,74,66,0.020967126629853537,15,TAYAK
172,257,84,39,4,129,3,224,42,96,0.02096991083637617,15,TAYAK
120,206,61,345,21,82,17,202,34,132,0.021085819505398225,15,TAYAK
239,212,62,353,21,89,15,342,64,66,0.021097798737586104,15,TAYAK
145,223,71,10,15,103,9,212,38,116,0.0211227355100374,15,TAYAK
60,142,60,272,20,10,20,132,30,134,0.02115477550442949,15,TAYAK
138,225,69,6,16,100,11,210,36,118,0.02119198787597264,15,TAYAK
130,203,58,341,24,80,18,204,34,138,0.021227809173366315,15,TAYAK
201,143,61,271,18,8,20,264,68,70,0.021275089238020507,15,TAYAK
56,140,62,269,17,6,19,124,30,128,0.021295231529996635,15,TAYAK
220,186,53,315,24,57,24,308,74,64,0.02132068458109553,15,TAYAK
236,207,60,347,23,84,17,336,66,64,0.021362915097641627,15,TAYAK
230,197,55,334,26,74,20,324,70,62,0.02139462846506519,15,TAYAK
17,250,84,38,4,128,2,34,48,84,0.02145121435076303,15,TAYAK
74,157,53,283,23,25,26,158,28,148,0.021481204178604107,15,TAYAK
143,229,73,14,13,106,8,212,38,112,0.02158684544462985,15,TAYAK
187,93,81,242,7,333,4,236,50,80,0.021644661158455158,15,TAYAK
116,195,55,328,25,69,22,198,32,144,0.021705110194122124,15,TAYAK
88,173,51,301,26,45,26,180,30,152,0.021755445830988596,15,TAYAK
95,176,50,303,26,48,27,184,30,154,0.021835302020765023,15,TAYAK
246,221,68,2,17,96,12,352,60,70,0.021857662207737223,15,TAYAK
20,282,86,39,1,129,2,38,48,88,0.02185875691194741,15,TAYAK
208,161,52,286,23,28,27,280,76,66,0.02190946887714756,15,TAYAK
54,132,64,266,18,2,17,118,32,126,0.021987936368963328,15,TAYAK
164,242,79,29,8,120,5,220,40,104,0.02198824369006818,15,TAYAK
46,117,73,255,12,348,10,94,36,112,0.022015122510534817,15,TAYAK
11,248,79,28,7,119,6,22,52,80,0.022020300402852414,15,TAYAK
89,172,50,299,26,44,27,180,30,154,0.022180528673507335,15,TAYAK
39,85,78,243,10,334,4,76,42,106,0.02221547978688981,15,TAYAK
117,199,58,337,24,76,18,200,34,138,0.022259747820664113,15,TAYAK
202,142,59,271,20,10,21,264,70,68,0.02228286843017293,15,TAYAK
6,234,76,18,11,109,8,10,54,76,0.022317415062476684,15,TAYAK
169,247,83,36,5,126,3,222,42,98,0.02246173420301105,15,TAYAK
237,208,62,349,21,85,15,338,64,66,0.0225321986982859,15,TAYAK
82,167,53,293,23,35,26,168,28,148,0.02263600486623425,15,TAYAK
205,152,57,279,20,18,23,272,72,68,0.022657303601954396,15,TAYAK
2,230,73,13,13,105,9,4,56,74,0.022686974116334125,15,TAYAK
155,236,75,19,12,111,8,216,38,110,0.02273281013005979,15,TAYAK
43,109,76,251,10,343,8,86,38,108,0.02278858809175357,15,TAYAK
212,169,52,294,23,36,27,288,76,66,0.02295254528674441,15,TAYAK
119,196,56,333,26,73,20,200,34,142,0.023004852837928844,15,TAYAK
13,243,81,32,7,123,4,26,50,80,0.02305046318583059,15,TAYAK
184,79,82,240,7,331,2,234,48,80,0.02322580722536793,15,TAYAK
114,199,57,332,23,72,21,198,32,140,0.023226472188665102,15,TAYAK
90,177,52,305,25,49,25,182,30,150,0.023296091246912547,15,TAYAK
193,107,72,254,14,346,9,244,56,72,0.023398151336633623,15,TAYAK
49,124,70,259,14,353,13,102,34,116,0.02342915014253759,15,TAYAK
36,87,81,243,7,333,3,72,42,102,0.023435466160533876,15,TAYAK
249,226,70,7,15,100,11,358,58,72,0.023702636143496686,15,TAYAK
222,188,53,317,24,59,24,310,74,64,0.02373224919256523,15,TAYAK
156,233,73,18,13,110,8,216,38,112,0.02374757428247067,15,TAYAK
170,288,86,42,1,132,3,224,42,92,0.023771552024982563,15,TAYAK
31,67,84,234,5,324,1,60,44,98,0.023772954237307665,15,TAYAK
12,241,81,30,7,121,4,24,50,80,0.02380366407881428,15,TAYAK
75,161,54,287,22,29,26,160,28,146,0.023806447686544836,15,TAYAK
125,198,56,335,26,75,20,202,34,142,0.023915000405323274,15,TAYAK
153,223,70,11,16,104,9,214,38,118,0.02402998824293107,15,TAYAK
177,318,89,227,0,137,1,228,44,90,0.024092833420005098,15,TAYAK
24,317,89,47,0,137,0,48,46,90,0.024092833420005098,15,TAYAK
178,60,84,233,5,323,0,228,46,82,0.02421370756761754,15,TAYAK
59,140,60,270,20,8,20,130,30,134,0.024233479352120793,15,TAYAK
218,181,51,308,25,52,26,302,76,64,0.024403661339362344,15,TAYAK
